Nome: SAO PAULO - MIRANTE
Codigo Estacao: A701
Latitude: -23.496294
Longitude: -46.620088
Altitude: 785.64
Situacao: Operante
Data Inicial: 2017-04-12
Data Final: 2017-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA REDUZIDA NIVEL DO MAR, AUT(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(W/m²);TEMPERATURA DA CPU DA ESTACAO(°C);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT)(°C);TENSAO DA BATERIA DA ESTACAO(V);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2017-08-15;1800;,4;929;1021,018321;929,5;928,9;401,087;16;14;11,8;14,3;13,8;12,1;11,4;12,6;87;85;86;91;4,6;,7;
2017-08-15;1900;0;928,6;1020,478107;929;928,6;242,817;16;14,3;12,1;14,4;14;12,2;11,7;12,4;87;86;86;67;4,3;1,9;
2017-08-15;2000;0;928,6;1020,377732;928,7;928,6;188,385;16;14,6;12,2;14,6;14,3;12,2;12;12,3;86;85;86;66;5,7;2,5;
2017-08-15;2100;0;928,7;1020,454203;928,8;928,5;22,194;16;14,7;11,8;14,7;14,5;12,2;11,8;12,2;86;83;83;67;6;2,3;
2017-08-15;2200;,2;929,2;1021,070488;929,2;928,7;-3,396;16;14,5;10,8;14,8;14,5;11,8;10,8;12,2;83;78;79;73;4,7;1,9;
2017-08-15;2300;,2;928,8;1020,697895;929,4;928,8;-3,534;16;14,3;11,2;14,6;14,3;11,3;10,8;12,2;82;78;81;87;4,7;2,5;
2017-08-16;0000;0;928,6;1020,411166;928,8;928,5;-3,339;16;14,5;11,6;14,6;14,3;11,6;11,2;12,2;82;81;82;71;6,6;2,1;
2017-08-16;0100;0;928,8;1020,63094;929,1;928,6;-2,751;16;14,5;11,6;14,7;14,3;11,7;11,4;12,2;83;82;82;102;6,3;2,3;
2017-08-16;0200;0;928,7;1020,487616;928,8;928,6;-3,539;16;14,6;11,9;14,6;14,5;11,9;11,6;12,2;84;82;84;107;5,6;2,4;
2017-08-16;0300;0;929,4;1021,189948;929,4;928,7;-2,196;16;14,8;12;14,8;14,5;12,1;11,9;12,2;85;84;84;166;4,1;1,3;
2017-08-16;0400;0;928,8;1020,53069;929,6;928,8;-1,633;16;14,8;12,4;14,8;14,7;12,4;12;12,2;85;84;85;122;3,2;,8;
2017-08-16;0500;,4;927,9;1019,608548;928,8;927,9;-2,835;16;14,6;12,3;14,8;14,6;12,5;12,3;12,2;86;85;86;67;4,6;2,3;
2017-08-16;0600;0;927,9;1019,608548;928;926,9;-2,21;16;14,6;12,6;14,6;14,5;12,7;12,3;12,2;88;86;88;72;6,4;,5;
2017-08-16;0700;0;927,6;1019,245524;927,9;927,5;-,888;16;14,7;12,9;14,7;14,6;12,9;12,6;12,2;89;88;89;109;2,3;1,2;
2017-08-16;0800;0;927,4;1019,025765;927,6;927,4;,06;16;14,7;12,9;14,7;14,6;13;12,8;12,2;89;89;89;90;2,8;1;
2017-08-16;0900;0;928,1;1019,794924;928,1;927,4;-,472;16;14,7;13;14,7;14,6;13;12,9;12,2;90;89;90;91;2,7;1,4;
2017-08-16;1000;0;928,1;1019,794924;928,3;928;13,291;16;14,7;13,1;14,8;14,6;13,1;13;12,2;90;90;90;79;3,8;1,9;
2017-08-16;1100;0;928,9;1020,607195;928,9;928,1;128,321;16;14,9;13,3;14,9;14,7;13,4;13,1;12,3;90;90;90;93;3,8;1,7;
2017-08-16;1200;0;929,6;1021,143204;929,6;928,8;370,566;16;15,6;13,8;15,6;14,9;13,8;13,3;12,4;90;89;89;117;3,1;1,3;
2017-08-16;1300;0;930,1;1021,626023;930,1;929,5;289,909;17;15,8;13,7;16;15,5;13,9;13,7;12,4;89;87;87;101;3,1;1,2;
2017-08-16;1400;0;930,1;1021,427345;930,2;929,9;380,413;17;16,4;14;16,5;15,8;14,1;13,7;12,5;87;85;85;177;3,2;1,2;
2017-08-16;1500;0;929,7;1021,319538;930,1;929,7;212,576;17;15,4;13,4;16,4;15,4;14;13,3;12,3;88;85;88;180;4,8;2,5;
2017-08-16;1600;1;929,2;1020,670624;929,7;929,2;293,967;17;15,7;13,7;15,8;15,4;13,9;13,4;12,4;88;88;88;257;4,5;1,2;
2017-08-16;1700;1,8;928,5;1019,83546;929,2;928,5;348,8;17;15,9;14,1;16;15,7;14,2;13,7;12,4;89;88;89;235;2,5;1,1;
2017-08-16;1800;1,8;927,4;1018,561173;928,5;927,3;224,176;17;16,1;14,2;16,2;15,8;14,3;13,9;12,4;89;88;88;42;2,5;1,1;
2017-08-16;1900;,6;927,3;1018,385364;927,5;927,2;316,776;17;16,3;14,4;16,3;16,1;14,4;14,2;12,4;89;88;88;61;3,8;1,3;
2017-08-16;2000;0;927,9;1019,011325;928,1;927,3;144,895;17;16,4;14,5;16,4;16,2;14,6;14,3;12,3;89;88;88;121;4,2;1,2;
2017-08-16;2100;0;927,6;1018,780832;927,9;927,5;140,745;17;16,1;14,1;16,6;16,1;14,7;14;12,2;88;88;88;41;3,9;,9;
2017-08-16;2200;0;928,7;1019,98896;928,7;927,6;-2,086;17;16,1;14,1;16,1;16;14,2;14,1;12,2;88;88;88;139;3;1,2;
2017-08-16;2300;0;929,4;1020,724692;929,4;928,6;-1,25;17;16,2;14,1;16,2;16;14,2;14,1;12,2;88;87;87;134;3;1,2;
2017-08-17;0000;0;929,7;1021,352817;929,8;929,4;-,298;17;15,3;13,5;16,2;15,3;14,1;13,4;12,2;89;87;89;149;4,4;2;
2017-08-17;0100;0;929,6;1021,209683;929,7;929,5;-,453;17;15,4;13,5;15,4;15,3;13,6;13,4;12,2;89;88;88;140;4,3;,8;
2017-08-17;0200;0;929,2;1020,770264;929,8;929,2;-,053;17;15,4;13,1;15,4;15,3;13,5;13,1;12,2;88;86;86;150;4,8;1,7;
2017-08-17;0300;0;928,9;1020,4407;929,3;928,9;,692;17;15,4;13,2;15,4;15,3;13,2;13,1;12,2;87;86;87;161;4,8;1,1;
2017-08-17;0400;0;928,2;1019,738192;928,9;928,2;-,723;17;15,2;13,1;15,4;15,2;13,2;13;12,2;87;87;87;155;3,1;1,2;
2017-08-17;0500;0;928,2;1019,804764;928,3;928;-,381;16;15;12,9;15,2;15;13;12,8;12,2;87;87;87;167;3,1;,6;
2017-08-17;0600;0;928,1;1019,694895;928,3;927,9;-,268;16;15;12,8;15,1;15;12,9;12,8;12,2;87;87;87;177;3,6;1,7;
2017-08-17;0700;0;927,8;1019,398595;928,1;927,7;-,939;16;14,9;12,7;15,1;14,9;12,8;12,7;12,2;87;86;87;104;3,1;1,1;
2017-08-17;0800;0;927,6;1019,145549;928;927,6;-,642;16;15;12,9;15,1;14,9;12,9;12,7;12,2;87;87;87;104;2,9;1,7;
2017-08-17;0900;0;928,8;1020,430659;928,8;927,6;,221;16;15,1;12,8;15,1;15;12,9;12,7;12,2;87;85;86;126;3,8;1,1;
2017-08-17;1000;0;929,3;1020,946673;929,3;928,8;6,632;16;15,2;12,9;15,2;15,1;12,9;12,8;12,2;86;86;86;124;3,8;1,6;
2017-08-17;1100;0;929,6;1021,309583;929,7;929,3;99,207;16;15,1;12,9;15,3;15,1;13;12,8;12,2;87;86;87;134;3,9;1,6;
2017-08-17;1200;,6;930,3;1022,011967;930,3;929,5;119,077;17;15,3;12,7;15,5;15,1;13,1;12,7;12,2;87;84;84;161;4,1;2,1;
2017-08-17;1300;4;930,4;1022,188507;930,4;930,3;381,112;16;15,1;13,3;15,3;14,9;13,4;12,5;12,5;89;84;89;108;4,4;1,5;
2017-08-17;1400;2;930,6;1022,441622;930,6;930,4;211,074;16;15;13,2;15,2;14,9;13,4;13,1;12,3;89;88;89;158;3,6;,8;
2017-08-17;1500;3,6;930,3;1022,112014;930,8;930,3;349,562;16;15;13,3;15,1;14,9;13,3;13;12,5;89;89;89;126;2,9;1,5;
2017-08-17;1600;1,6;929,3;1020,913384;930,3;929,3;569,665;17;15,3;13,4;15,3;15;13,5;13,2;12,6;89;88;89;109;3,1;1,2;
2017-08-17;1700;,8;928,6;1020,01156;929,3;928,5;600,72;17;15,7;13,7;15,8;15,2;13,8;13,2;12,7;89;88;88;102;3,9;,8;
2017-08-17;1800;,4;928,4;1019,692535;928,7;928,4;418,223;17;16;14;16;15,5;14;13,5;12,5;88;87;88;128;2,6;,7;
2017-08-17;1900;,2;927,8;1019,066602;928,4;927,8;207,289;17;15,9;13,8;16,1;15,8;14;13,7;12,4;88;87;87;91;4,4;2,2;
2017-08-17;2000;,2;928,6;1019,978417;928,6;927,8;76,223;17;15,8;13,6;15,9;15,7;13,8;13,6;12,3;87;87;87;152;4,1;1,6;
2017-08-17;2100;,2;928,8;1020,430659;929;928,6;9,44;17;15,1;13,1;15,8;15;13,7;13,1;12,2;88;87;88;128;5,3;1,4;
2017-08-17;2200;0;929,1;1020,793586;929,1;928,8;-,811;16;15;13,1;15,1;15;13,2;13,1;12,2;89;88;88;139;3,5;,4;
2017-08-17;2300;0;929,9;1021,772761;929,9;929,1;,204;16;14,7;12,8;15;14,7;13,1;12,8;12,2;89;88;89;170;2,9;1,6;
2017-08-18;0000;0;929,9;1021,839698;930;929,6;,158;16;14,5;12,5;14,7;14,5;12,8;12,5;12,2;89;88;88;135;3,9;1,4;
2017-08-18;0100;0;930,1;1022,160082;930,2;929,9;-,576;16;14,2;12,3;14,5;14,2;12,6;12,3;12,2;89;88;89;129;3,5;1;
2017-08-18;0200;0;929,6;1021,510037;930,2;929,6;-,053;16;14,5;12,6;14,5;14,2;12,7;12,4;12,2;89;89;89;106;3,4;1,5;
2017-08-18;0300;0;929,3;1021,146916;929,7;929,3;-,592;16;14,6;12,6;14,6;14,5;12,7;12,5;12,2;89;88;88;125;2,9;,7;
2017-08-18;0400;0;928,6;1020,377732;929,3;928,6;-1,413;16;14,6;12,6;14,7;14,6;12,7;12,6;12,2;88;88;88;108;3,1;1;
2017-08-18;0500;0;928,2;1019,971618;928,7;928,2;-,228;16;14,5;12,6;14,7;14,5;12,7;12,6;12,2;88;88;88;108;3,8;1,2;
2017-08-18;0600;0;927,6;1019,412635;928,3;927,6;,147;16;14,2;12,6;14,5;14,2;12,7;12,5;12,2;90;88;90;124;3;1,2;
2017-08-18;0700;0;927,8;1019,632431;927,9;927,4;,246;16;14,2;12,7;14,3;14,2;12,8;12,6;12,2;91;90;91;137;3;1,2;
2017-08-18;0800;0;927,7;1019,522533;927,8;927,5;,102;16;14,2;12,8;14,3;14,1;12,9;12,7;12,2;91;91;91;134;3;1,1;
2017-08-18;0900;,2;928;1019,852226;928;927,5;-,425;16;14,2;12,8;14,2;14,1;12,9;12,7;12,2;91;91;91;131;3,9;1,3;
2017-08-18;1000;0;928,6;1020,545145;928,6;927,9;9,567;15;14,1;12,7;14,2;13,9;12,8;12,5;12,2;92;91;92;112;2,8;,4;
2017-08-18;1100;,2;928,9;1020,774296;928,9;928,5;107,275;15;14,4;13,1;14,4;14;13,1;12,7;12,2;92;92;92;123;3,1;,8;
2017-08-18;1200;,2;929,4;1021,357261;929,4;928,9;143,564;16;14,3;13;14,5;14,1;13,2;12,8;12,2;92;92;92;118;3,1;1;
2017-08-18;1300;0;929,5;1021,199717;929,7;929,4;301,185;16;15,1;13,8;15,1;14,3;13,8;13;12,4;92;92;92;66;3,2;1,7;
2017-08-18;1400;,2;929,5;1021,06658;929,9;929,5;364,254;16;15,5;14,2;15,6;15;14,2;13,7;12,3;92;92;92;78;3,2;1,2;
2017-08-18;1500;0;929,5;1020,900701;929,5;929,2;514,527;17;16;14,4;16,1;15,4;14,7;14,1;12,4;92;90;91;106;3,1;,6;
2017-08-18;1600;0;928,6;1019,780058;929,5;928,4;302,638;17;16,4;14,5;16,4;15,9;14,7;14,3;12,3;91;89;89;64;2,8;,5;
2017-08-18;1700;,2;927,8;1018,802734;928,6;927,7;243,825;17;16,7;14,6;16,7;16,3;14,6;14,3;12,3;89;87;88;45;3,2;,8;
2017-08-18;1800;,2;927,3;1018,220833;927,9;927,3;297,548;18;16,8;14,6;16,9;16,6;14,7;14,4;12,3;88;87;87;128;2,4;,8;
2017-08-18;1900;,4;927,2;1018,078197;927,3;926,8;325,781;18;16,9;14,6;17;16,6;14,8;14,5;12,3;88;86;86;98;2,4;,6;
2017-08-18;2000;0;927,1;1017,935591;927,2;926,7;214,075;18;17;14,8;17,1;16,9;14,8;14,6;12,2;87;86;86;112;2,5;,8;
2017-08-18;2100;0;927,3;1018,286574;927,3;926,7;51,79;18;16,6;14,5;17,1;16,6;14,8;14,5;12,2;87;86;87;43;2,9;,7;
2017-08-18;2200;0;927,6;1018,61601;927,7;926,9;-2,193;18;16,6;14,7;16,6;16,5;14,7;14,4;12,2;88;87;88;126;2,5;1,2;
2017-08-18;2300;0;928,1;1019,16507;928,1;927,6;-,627;18;16,6;14,5;16,7;16,6;14,7;14,5;12,2;88;87;87;92;3,6;1,1;
2017-08-19;0000;0;928,1;1019,230963;928,1;927,7;-1,324;18;16,4;14,3;16,6;16,3;14,5;14,3;12,2;88;87;88;76;4,2;1,6;
2017-08-19;0100;0;928;1019,154122;928,1;927,9;-,356;17;16,3;14,2;16,4;16,3;14,4;14,2;12,2;88;87;87;91;5,8;2;
2017-08-19;0200;0;927,7;1018,824654;928,2;927,7;,028;17;16,3;14,3;16,4;16,2;14,3;14,2;12,2;88;87;88;104;4;1,8;
2017-08-19;0300;0;927,4;1018,462229;927,9;927,4;-,035;17;16,4;14,4;16,4;16,2;14,5;14,3;12,2;88;88;88;83;4,2;1,9;
2017-08-19;0400;0;926,9;1017,847326;927,5;926,7;,86;18;16,6;14,5;16,6;16,4;14,6;14,4;12,2;88;87;87;73;7,7;2,4;
2017-08-19;0500;0;926,4;1017,33114;926,9;926,3;-1,388;18;16,5;14,4;16,6;16,5;14,5;14,4;12,2;88;87;88;72;6,2;2,6;
2017-08-19;0600;0;925,8;1016,705124;926,4;925,8;-2,619;17;16,4;14,4;16,5;16,3;14,4;14,3;12,2;88;87;88;81;6,1;1,8;
2017-08-19;0700;0;925,6;1016,518379;925,8;925,4;-2,719;17;16,3;14,2;16,4;16,3;14,3;14,2;12,2;88;87;87;68;7,1;2,1;
2017-08-19;0800;0;926;1016,957669;926;925,6;-1,491;17;16,3;14,1;16,4;16,3;14,2;14,1;12,2;87;87;87;61;7,1;2,1;
2017-08-19;0900;0;925,8;1016,803897;926;925,8;-2,784;17;16,1;14;16,3;16;14,1;14;12,2;88;87;88;76;5;1,8;
2017-08-19;1000;0;926,4;1017,495868;926,4;925,6;11,922;17;16;14;16,1;16;14,1;14;12,2;88;88;88;121;3,5;,5;
2017-08-19;1100;,4;927;1018,121854;927,1;926,3;92,498;17;16,1;14,2;16,1;16;14,2;14;12,2;89;88;89;177;2,6;,9;
2017-08-19;1200;,6;928;1019,088189;928,2;927;217,154;17;16,5;14,6;16,5;16,1;14,7;14,2;12,3;89;89;89;341;2;,9;
2017-08-19;1300;,2;927,9;1018,945446;928,2;927,6;341,178;18;16,6;14,8;16,8;16,4;14,9;14,6;12,3;89;89;89;70;2,1;,6;
2017-08-19;1400;0;928,3;1019,220342;928,3;927,9;288,634;18;17,1;15,1;17,1;16,6;15,2;14,8;12,3;89;88;88;133;2,1;,4;
2017-08-19;1500;,8;927,5;1018,243746;928,6;927,5;368,319;18;17,4;15,2;17,4;16,9;15,3;15;12,4;89;87;87;7;3,1;1,2;
2017-08-19;1600;1;926,9;1017,552364;927,6;926,8;414,161;18;17,5;15,2;17,6;17,4;15,3;15;12,4;87;85;86;319;5,4;1,2;
2017-08-19;1700;,6;925,5;1015,917694;926,9;925,5;380,508;19;17,8;15,2;17,8;17,5;15,3;15,2;12,4;86;85;85;3;4,3;1,5;
2017-08-19;1800;,4;925,2;1015,588385;925,5;925,2;291,805;19;17,8;15,1;17,8;17,6;15,2;15;12,3;85;84;84;29;4,3;1,1;
2017-08-19;1900;0;926,2;1016,751272;926,2;925,2;132,07;19;17,6;15,4;17,8;17,5;15,4;15,1;12,2;87;84;87;6;3,5;,2;
2017-08-19;2000;1;926,6;1017,288384;927,1;926,2;63,469;19;17,3;15,4;17,6;17,3;15,4;15,2;12,2;88;87;88;257;2,6;,4;
2017-08-19;2100;0;926,5;1017,211309;926,6;926,4;19,993;18;17,2;15,3;17,3;17,1;15,4;15,3;12,2;89;88;89;293;2,3;,5;
2017-08-19;2200;0;926,3;1017,057209;926,6;926;-2,901;18;17;15,2;17,2;17;15,4;15,2;12,2;89;89;89;20;3,9;1,1;
2017-08-19;2300;0;926,1;1016,903174;926,4;926,1;-3,086;18;16,8;14,8;17;16,8;15,2;14,8;12,2;89;88;88;70;4,1;1,6;
2017-08-20;0000;0;925,9;1016,814943;926,1;925,9;-3,474;18;16,4;14,1;16,8;16,4;14,7;14,1;12,2;88;86;86;47;4,1;1,4;
2017-08-20;0100;0;925,7;1016,694067;925,9;925,6;-3,473;17;16,1;13,6;16,4;16;14,1;13,6;12,2;86;85;85;47;5,4;1,5;
2017-08-20;0200;0;925,5;1016,573363;925,8;925,5;-3,507;17;15,8;13,2;16,1;15,7;13,6;13,1;12,2;85;84;84;68;4,3;1,2;
2017-08-20;0300;0;924,8;1015,87052;925,5;924,8;-3,54;17;15,6;13,2;15,9;15,5;13,3;13;12,1;86;84;86;65;3,8;1,4;
2017-08-20;0400;0;924;1015,057817;924,8;924;-3,539;17;15,4;13,4;15,6;15,4;13,4;13,2;12,1;88;86;88;56;4,6;2,2;
2017-08-20;0500;0;923,2;1014,145957;924;923,2;-3,153;16;15,5;13,8;15,5;15,3;13,8;13,4;12,1;90;88;90;55;5,3;2,2;
2017-08-20;0600;0;922,9;1013,783415;923,4;922,9;-,941;17;15,6;14;15,6;15,5;14;13,8;12,1;90;90;90;74;5,4;1,6;
2017-08-20;0700;0;921,7;1012,465244;922,9;921,7;-1,914;17;15,6;14;15,6;15,5;14,1;14;12,1;91;90;91;68;3,7;1,2;
2017-08-20;0800;0;921,6;1012,322479;921,8;921,4;-3,492;17;15,7;14,2;15,7;15,5;14,2;14;12,1;91;91;91;92;4,2;1,3;
2017-08-20;0900;0;921,7;1012,465244;921,7;921,4;-3,046;17;15,6;14,1;15,8;15,6;14,3;14,1;12,1;91;91;91;54;3,6;1;
2017-08-20;1000;0;922,1;1012,937594;922,1;921,6;37,784;17;15,5;14;15,6;15,5;14,1;14;12,1;91;91;91;57;2,9;,8;
2017-08-20;1100;0;922,7;1013,399174;922,7;922,1;421,568;17;16,1;14,7;16,1;15,4;14,7;14;12,6;91;91;91;163;3;1,5;
2017-08-20;1200;0;924,1;1014,315969;924,1;922,7;928,751;18;18;15,5;18;16,1;15,9;14,8;12,6;91;85;85;185;5,1;2,8;
2017-08-20;1300;0;924,3;1013,731255;924,3;923,8;1617,234;20;20,5;15,3;20,5;18;15,9;14,9;13,1;85;72;72;150;6,9;2;
2017-08-20;1400;0;925,9;1016,324222;925,9;924,3;679,66;21;17,9;14,1;20,5;17,9;15,4;14,1;12,5;78;71;78;202;9;4,6;
2017-08-20;1500;0;925,2;1015,816719;925,9;924,8;377,12;20;17,1;14,2;17,9;17,1;14,4;14,1;12,5;83;78;83;149;8,9;2,4;
2017-08-20;1600;2,6;926,5;1017,737929;926,9;925,2;87,822;19;15,6;13,3;17,1;15,6;14,4;13,3;12,4;88;83;86;176;10,2;4,2;
2017-08-20;1700;,6;926,9;1018,409741;926,9;926,1;68,71;18;14,9;12,8;15,6;14,9;13,3;12,8;12,4;88;86;87;190;10,2;2,5;
2017-08-20;1800;6,6;927,1;1018,696125;927,3;926,7;77,799;17;14,7;13;15,1;14,6;13;12,7;12,4;89;87;89;233;5,3;1,5;
2017-08-20;1900;6;927,7;1019,322051;927,8;927,1;88,542;17;14,8;13,1;14,8;14,7;13,2;13;12,3;90;89;90;297;4,8;1,9;
2017-08-20;2000;3,8;927,4;1018,925811;927,9;927;62,001;16;15;13,4;15;14,7;13,5;13;12,3;90;90;90;2;3,9;,6;
2017-08-20;2100;,8;927,4;1018,627254;927,9;927,2;12,386;16;15,9;13,5;15,9;15;13,8;13,4;12,2;90;86;86;332;5,3;1,9;
2017-08-20;2200;,4;927,4;1018,759706;927,9;926,7;-1,693;16;15,5;13,5;16;15,5;13,5;13,3;12,2;88;85;88;210;5,3;1,5;
2017-08-20;2300;0;928,6;1019,912201;928,6;927,4;1,309;17;16;13,7;16,1;15,5;13,9;13,6;12,2;88;86;86;340;3,5;1,8;
2017-08-21;0000;,2;928,8;1020,463978;928,9;928;,881;17;15;13,1;16,1;15;13,8;13,1;12,2;88;86;88;189;6;2,9;
2017-08-21;0100;2;929,8;1021,830388;930,1;928,6;-,081;16;14,2;12,5;15;14,2;13,1;12,5;12,1;90;88;90;206;6;1,9;
2017-08-21;0200;1,8;930,4;1022,456203;930,5;929,7;-,239;16;14,3;12,8;14,3;14,2;12,8;12,5;12,1;91;90;91;200;5,7;,2;
2017-08-21;0300;1,2;930,8;1022,929367;930,9;930,4;,021;16;14,2;12,7;14,3;14,2;12,8;12,7;12,1;91;91;91;189;4,9;1,9;
2017-08-21;0400;1,2;931,4;1023,824697;931,4;930,9;-,014;15;13,5;11,9;14,2;13,5;12,7;11,9;12,1;91;90;90;192;8,5;2,9;
2017-08-21;0500;,2;931,7;1024,391696;931,9;931,2;-1,609;15;12,8;10,4;13,5;12,8;11,9;10,4;12,1;90;86;86;184;10,5;5,4;
2017-08-21;0600;0;931,8;1024,774288;932;931,6;,263;14;12;9,4;12,8;12;10,4;9,3;12,1;85;83;84;181;13,2;3,5;
2017-08-21;0700;0;932,2;1025,316898;932,2;931,6;,814;14;11,7;9,1;12;11,6;9,4;9;12,1;85;82;85;187;9;3,3;
2017-08-21;0800;0;932,7;1025,901145;932,7;931,9;-2,076;13;11,6;9,2;11,7;11,4;9,3;9,1;12,1;87;84;85;166;8,6;2,9;
2017-08-21;0900;,2;933,3;1026,629824;933,3;932,6;-2,112;13;11,4;9,1;11,6;11,3;9,6;9,1;12,1;89;85;86;168;9;3,9;
2017-08-21;1000;0;934,3;1027,833209;934,3;933,3;25,663;13;11,1;9,2;11,4;11,1;9,3;8,9;12,1;88;85;88;156;7,3;3,3;
2017-08-21;1100;0;935,1;1028,506578;935,1;934,3;212,583;13;11,7;9,8;11,7;11,1;9,8;9,2;12,1;89;88;88;142;7,3;2,3;
2017-08-21;1200;,2;935,9;1029,317726;936;935,1;447,014;13;11,9;9,6;11,9;11,6;9,9;9,4;12,4;88;85;86;139;7,8;3,1;
2017-08-21;1300;0;936,4;1029,867634;936,5;935,9;771,478;14;11,9;9,7;12,6;11,9;10;9,5;12,5;86;82;86;145;8,1;3,4;
2017-08-21;1400;0;936,8;1029,930803;936,8;936,4;689,423;14;13;10;13;11,9;10,2;9,3;12,9;88;82;82;141;8,4;3,2;
2017-08-21;1500;0;936,4;1029,456951;936,9;936,4;1268,111;14;13,1;8,7;13,4;11,9;10,1;8,7;12,8;82;74;75;162;9,3;4,1;
2017-08-21;1600;0;936;1028,779398;936,6;936;1646,063;15;13,8;9,3;14,1;12,7;10;8,6;13,2;79;72;74;142;9,4;3,9;
2017-08-21;1700;0;935,5;1028,535643;936,1;935,5;1272,604;16;12,9;9;13,9;12,9;9,7;8,8;12,6;78;73;77;139;9,4;3,6;
2017-08-21;1800;0;935,5;1028,603874;935,6;935,3;523,84;15;12,7;8,9;13,2;12,4;9,8;8,9;12,6;82;77;78;150;8,1;3,8;
2017-08-21;1900;0;935,9;1029,283383;935,9;935,5;326,595;15;12;8,7;12,8;12;9,2;8,7;12,5;81;78;80;155;8,6;3,6;
2017-08-21;2000;0;936,1;1029,469013;936,2;935,8;242,038;14;12,1;8,6;12,3;11,9;9;8,4;12,4;82;78;79;151;9,4;4,3;
2017-08-21;2100;0;936,5;1029,94325;936,5;936;50,258;14;12;8,5;12,2;12;8,7;8,3;12,4;80;78;79;147;9;3,2;
2017-08-21;2200;0;937,1;1030,706356;937,1;936,5;-1,78;14;11,7;8,5;12;11,7;8,7;8,5;12,4;81;79;81;148;8;3,9;
2017-08-21;2300;0;937,5;1031,18079;937,5;937,1;-2,732;13;11,6;8,5;11,7;11,5;8,7;8,5;12,3;83;81;81;139;8,7;3,2;
2017-08-22;0000;0;937,7;1031,400776;938;937,5;-1,459;13;11,6;8,3;11,7;11,5;8,6;8,3;12,3;82;80;80;136;8,2;3;
2017-08-22;0100;0;937,7;1031,469823;937,8;937,6;-1,329;13;11,4;8,5;11,6;11,4;8,5;8,2;12,3;82;80;82;142;7,7;2,6;
2017-08-22;0200;0;937,9;1031,655279;938;937,7;-,6;13;11,5;8,6;11,5;11,4;8,6;8,5;12,3;83;82;82;137;7,8;2,8;
2017-08-22;0300;0;938,3;1032,095264;938,3;937,9;-1,323;13;11,5;8,4;11,6;11,5;8,6;8,4;12,2;82;81;81;122;6,2;3;
2017-08-22;0400;0;937,4;1031,070798;938,3;937,4;-2,028;13;11,6;8,5;11,6;11,4;8,6;8,4;12,2;82;81;81;120;7,2;2,8;
2017-08-22;0500;0;936,7;1030,300849;937,5;936,6;-1,504;13;11,6;8,5;11,6;11,5;8,6;8,5;12,2;82;81;82;109;7;3,6;
2017-08-22;0600;0;935,9;1029,455353;936,7;935,9;-1,355;13;11,5;8,6;11,6;11,5;8,7;8,5;12,2;82;82;82;107;7;3,6;
2017-08-22;0700;0;935,6;1029,228817;935,9;935,5;-2,929;13;11,2;8,7;11,5;11,2;8,7;8,6;12,1;84;82;84;115;8,6;2,5;
2017-08-22;0800;0;935,4;1029,043331;935,6;935,3;-1,73;13;11,1;8,9;11,3;11,1;8,9;8,6;12,1;86;84;86;108;8,1;4,8;
2017-08-22;0900;0;935,6;1029,194308;935,6;935,3;-1,416;12;11,3;9,4;11,3;11;9,5;8,9;12,1;89;86;88;107;8,1;4,5;
2017-08-22;1000;,2;935,6;1029,194308;935,7;935,5;32,242;12;11,3;9,5;11,3;11,2;9,5;9,4;12,1;89;88;89;108;8,9;4;
2017-08-22;1100;0;935,8;1029,002083;935,9;935,5;530,293;13;12,5;9,5;12,5;11,3;9,6;9,2;12,9;89;81;82;113;8,7;4,4;
2017-08-22;1200;0;936,3;1029,415203;936,3;935,8;873,736;14;12,9;8,9;13;12,5;9,6;8,8;12,6;82;76;76;107;9,8;5,6;
2017-08-22;1300;0;936,4;1029,11746;936,4;936,3;900,631;14;14,1;9;14,1;12,9;9,1;8,6;12,7;77;71;71;105;10,3;5,3;
2017-08-22;1400;0;936;1028,441781;936,4;935,9;1227,507;15;14,8;9;15,1;13,9;9,3;8,6;12,8;71;67;68;109;10,7;4,7;
2017-08-22;1500;0;935,2;1027,1612;936;935,2;1544,753;16;16;9,3;16,2;14,8;9,4;8,9;12,9;69;64;65;101;9,9;4,1;
2017-08-22;1600;0;934,3;1025,973413;935,3;934,3;1571,16;18;16,6;9,2;16,9;15,9;9,7;9,1;12,8;65;61;62;97;10,3;4,6;
